"REF_DATE","GEO","DGUID","Principal statistics","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Non-durable goods","Dollars","81","millions","6","v123263909","1.1.3","27705","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Food manufacturing","Dollars","81","millions","6","v123263910","1.1.4","7002","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Beverage and tobacco product manufacturing","Dollars","81","millions","6","v123263911","1.1.5","1420","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Textile mills","Dollars","81","millions","6","v123263912","1.1.6","317","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Textile product mills","Dollars","81","millions","6","v123263913","1.1.7","260","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Apparel manufacturing","Dollars","81","millions","6","v123263914","1.1.8","466","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Leather and allied product manufacturing","Dollars","81","millions","6","v123263915","1.1.9","55","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Paper manufacturing","Dollars","81","millions","6","v123263916","1.1.10","3071","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Printing and related support activities","Dollars","81","millions","6","v123263917","1.1.11","1061","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Petroleum and coal products manufacturing","Dollars","81","millions","6","v123263918","1.1.12","6084","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Chemical manufacturing","Dollars","81","millions","6","v123263919","1.1.13","5289","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Plastics and rubber products manufacturing","Dollars","81","millions","6","v123263920","1.1.14","2679","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Durable goods","Dollars","81","millions","6","v123263921","1.1.2","31902","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Wood product manufacturing","Dollars","81","millions","6","v123263922","1.1.15","3166","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Non-metallic mineral product manufacturing","Dollars","81","millions","6","v123263923","1.1.16","1264","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Primary metal manufacturing","Dollars","81","millions","6","v123263924","1.1.17","4476","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Fabricated metal product manufacturing","Dollars","81","millions","6","v123263925","1.1.18","3317","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Machinery manufacturing","Dollars","81","millions","6","v123263926","1.1.19","2755","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Computer and electronic product manufacturing","Dollars","81","millions","6","v123263927","1.1.20","1670","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Electrical equipment, appliance and component manufacturing","Dollars","81","millions","6","v123263928","1.1.21","958","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Transportation equipment manufacturing","Dollars","81","millions","6","v123263929","1.1.22","12065","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle manufacturing","Dollars","81","millions","6","v123263930","1.1.23","6295","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle body and trailer manufacturing","Dollars","81","millions","6","v123263931","1.1.24","315","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle parts manufacturing","Dollars","81","millions","6","v123263932","1.1.25","3001","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Aerospace product and parts manufacturing","Dollars","81","millions","6","v123263933","1.1.26","1760","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Railroad rolling stock manufacturing","Dollars","81","millions","6","v123263934","1.1.27","347","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Ship and boat building","Dollars","81","millions","6","v123263935","1.1.28","148","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Other transportation equipment manufacturing","Dollars","81","millions","6","v123263936","1.1.29","199","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Furniture and related product manufacturing","Dollars","81","millions","6","v123263937","1.1.30","1259","","","","0"
"2005-01","Canada","2016A000011124","Sales of goods manufactured (shipments)","Miscellaneous manufacturing","Dollars","81","millions","6","v123263938","1.1.31","972","","","","0"
"2005-01","Canada","2016A000011124","New orders","Total, durable and non-durable goods","Dollars","81","millions","6","v123263939","1.2.1","62022","","","","0"
"2005-01","Canada","2016A000011124","New orders","Non-durable goods","Dollars","81","millions","6","v123263940","1.2.3","27719","","","","0"
"2005-01","Canada","2016A000011124","New orders","Durable goods","Dollars","81","millions","6","v123263941","1.2.2","34302","","","","0"
"2005-01","Canada","2016A000011124","Unfilled orders","Total, durable and non-durable goods","Dollars","81","millions","6","v123263942","1.3.1","43180","","","","0"
"2005-01","Canada","2016A000011124","Unfilled orders","Non-durable goods","Dollars","81","millions","6","v123263943","1.3.3","2585","","","","0"
"2005-01","Canada","2016A000011124","Unfilled orders","Durable goods","Dollars","81","millions","6","v123263944","1.3.2","40595","","","","0"
"2005-01","Canada","2016A000011124","Inventories","Total, durable and non-durable goods","Dollars","81","millions","6","v123263945","1.4.1","81703","","","","0"
"2005-01","Canada","2016A000011124","Inventories","Non-durable goods","Dollars","81","millions","6","v123263946","1.4.3","30835","","","","0"
"2005-01","Canada","2016A000011124","Inventories","Durable goods","Dollars","81","millions","6","v123263947","1.4.2","50868","","","","0"
"2005-01","Canada","2016A000011124","Inventory of raw materials","Total, durable and non-durable goods","Dollars","81","millions","6","v123263948","1.6.1","38169","","","","0"
"2005-01","Canada","2016A000011124","Inventory of raw materials","Non-durable goods","Dollars","81","millions","6","v123263949","1.6.3","12686","","","","0"
"2005-01","Canada","2016A000011124","Inventory of raw materials","Durable goods","Dollars","81","millions","6","v123263950","1.6.2","25483","","","","0"
"2005-01","Canada","2016A000011124","Inventory of goods or work in process","Total, durable and non-durable goods","Dollars","81","millions","6","v123263951","1.7.1","16615","","","","0"
"2005-01","Canada","2016A000011124","Inventory of goods or work in process","Non-durable goods","Dollars","81","millions","6","v123263952","1.7.3","4146","","","","0"
"2005-01","Canada","2016A000011124","Inventory of goods or work in process","Durable goods","Dollars","81","millions","6","v123263953","1.7.2","12469","","","","0"
"2005-01","Canada","2016A000011124","Inventory of finished goods","Total, durable and non-durable goods","Dollars","81","millions","6","v123263954","1.8.1","26919","","","","0"
"2005-01","Canada","2016A000011124","Inventory of finished goods","Non-durable goods","Dollars","81","millions","6","v123263955","1.8.3","14003","","","","0"
"2005-01","Canada","2016A000011124","Inventory of finished goods","Durable goods","Dollars","81","millions","6","v123263956","1.8.2","12916","","","","0"
"2005-01","Canada","2016A000011124","Inventory to sales ratio","Total, durable and non-durable goods","Dollars","81","units","0","v123263957","1.9.1","1.37","","","","2"
"2005-01","Canada","2016A000011124","Inventory to sales ratio","Non-durable goods","Dollars","81","units","0","v123263958","1.9.3","1.11","","","","2"
"2005-01","Canada","2016A000011124","Inventory to sales ratio","Durable goods","Dollars","81","units","0","v123263959","1.9.2","1.59","","","","2"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Total, durable and non-durable goods","Dollars","81","millions","6","v123263908","1.1.1","58829","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Non-durable goods","Dollars","81","millions","6","v123263909","1.1.3","27768","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Food manufacturing","Dollars","81","millions","6","v123263910","1.1.4","7049","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Beverage and tobacco product manufacturing","Dollars","81","millions","6","v123263911","1.1.5","1458","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Textile mills","Dollars","81","millions","6","v123263912","1.1.6","314","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Textile product mills","Dollars","81","millions","6","v123263913","1.1.7","257","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Apparel manufacturing","Dollars","81","millions","6","v123263914","1.1.8","467","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Leather and allied product manufacturing","Dollars","81","millions","6","v123263915","1.1.9","53","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Paper manufacturing","Dollars","81","millions","6","v123263916","1.1.10","3019","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Printing and related support activities","Dollars","81","millions","6","v123263917","1.1.11","1049","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Petroleum and coal products manufacturing","Dollars","81","millions","6","v123263918","1.1.12","6059","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Chemical manufacturing","Dollars","81","millions","6","v123263919","1.1.13","5333","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Plastics and rubber products manufacturing","Dollars","81","millions","6","v123263920","1.1.14","2710","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Durable goods","Dollars","81","millions","6","v123263921","1.1.2","31061","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Wood product manufacturing","Dollars","81","millions","6","v123263922","1.1.15","3166","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Non-metallic mineral product manufacturing","Dollars","81","millions","6","v123263923","1.1.16","1257","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Primary metal manufacturing","Dollars","81","millions","6","v123263924","1.1.17","4534","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Fabricated metal product manufacturing","Dollars","81","millions","6","v123263925","1.1.18","3189","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Machinery manufacturing","Dollars","81","millions","6","v123263926","1.1.19","2857","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Computer and electronic product manufacturing","Dollars","81","millions","6","v123263927","1.1.20","1646","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Electrical equipment, appliance and component manufacturing","Dollars","81","millions","6","v123263928","1.1.21","1001","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Transportation equipment manufacturing","Dollars","81","millions","6","v123263929","1.1.22","11152","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle manufacturing","Dollars","81","millions","6","v123263930","1.1.23","5858","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle body and trailer manufacturing","Dollars","81","millions","6","v123263931","1.1.24","314","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle parts manufacturing","Dollars","81","millions","6","v123263932","1.1.25","2841","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Aerospace product and parts manufacturing","Dollars","81","millions","6","v123263933","1.1.26","1437","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Railroad rolling stock manufacturing","Dollars","81","millions","6","v123263934","1.1.27","331","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Ship and boat building","Dollars","81","millions","6","v123263935","1.1.28","148","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Other transportation equipment manufacturing","Dollars","81","millions","6","v123263936","1.1.29","223","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Furniture and related product manufacturing","Dollars","81","millions","6","v123263937","1.1.30","1273","","","","0"
"2005-02","Canada","2016A000011124","Sales of goods manufactured (shipments)","Miscellaneous manufacturing","Dollars","81","millions","6","v123263938","1.1.31","985","","","","0"
"2005-02","Canada","2016A000011124","New orders","Total, durable and non-durable goods","Dollars","81","millions","6","v123263939","1.2.1","58533","","","","0"
"2005-02","Canada","2016A000011124","New orders","Non-durable goods","Dollars","81","millions","6","v123263940","1.2.3","27900","","","","0"
"2005-02","Canada","2016A000011124","New orders","Durable goods","Dollars","81","millions","6","v123263941","1.2.2","30634","","","","0"
"2005-02","Canada","2016A000011124","Unfilled orders","Total, durable and non-durable goods","Dollars","81","millions","6","v123263942","1.3.1","42885","","","","0"
"2005-02","Canada","2016A000011124","Unfilled orders","Non-durable goods","Dollars","81","millions","6","v123263943","1.3.3","2717","","","","0"
"2005-02","Canada","2016A000011124","Unfilled orders","Durable goods","Dollars","81","millions","6","v123263944","1.3.2","40168","","","","0"
"2005-02","Canada","2016A000011124","Inventories","Total, durable and non-durable goods","Dollars","81","millions","6","v123263945","1.4.1","82272","","","","0"
"2005-02","Canada","2016A000011124","Inventories","Non-durable goods","Dollars","81","millions","6","v123263946","1.4.3","30819","","","","0"
"2005-02","Canada","2016A000011124","Inventories","Durable goods","Dollars","81","millions","6","v123263947","1.4.2","51453","","","","0"
"2005-02","Canada","2016A000011124","Inventory of raw materials","Total, durable and non-durable goods","Dollars","81","millions","6","v123263948","1.6.1","38734","","","","0"
"2005-02","Canada","2016A000011124","Inventory of raw materials","Non-durable goods","Dollars","81","millions","6","v123263949","1.6.3","12637","","","","0"
"2005-02","Canada","2016A000011124","Inventory of raw materials","Durable goods","Dollars","81","millions","6","v123263950","1.6.2","26097","","","","0"
"2005-02","Canada","2016A000011124","Inventory of goods or work in process","Total, durable and non-durable goods","Dollars","81","millions","6","v123263951","1.7.1","16582","","","","0"
"2005-02","Canada","2016A000011124","Inventory of goods or work in process","Non-durable goods","Dollars","81","millions","6","v123263952","1.7.3","4111","","","","0"
"2005-02","Canada","2016A000011124","Inventory of goods or work in process","Durable goods","Dollars","81","millions","6","v123263953","1.7.2","12471","","","","0"
"2005-02","Canada","2016A000011124","Inventory of finished goods","Total, durable and non-durable goods","Dollars","81","millions","6","v123263954","1.8.1","26956","","","","0"
"2005-02","Canada","2016A000011124","Inventory of finished goods","Non-durable goods","Dollars","81","millions","6","v123263955","1.8.3","14071","","","","0"
"2005-02","Canada","2016A000011124","Inventory of finished goods","Durable goods","Dollars","81","millions","6","v123263956","1.8.2","12884","","","","0"
"2005-02","Canada","2016A000011124","Inventory to sales ratio","Total, durable and non-durable goods","Dollars","81","units","0","v123263957","1.9.1","1.40","","","","2"
"2005-02","Canada","2016A000011124","Inventory to sales ratio","Non-durable goods","Dollars","81","units","0","v123263958","1.9.3","1.11","","","","2"
"2005-02","Canada","2016A000011124","Inventory to sales ratio","Durable goods","Dollars","81","units","0","v123263959","1.9.2","1.66","","","","2"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Total, durable and non-durable goods","Dollars","81","millions","6","v123263908","1.1.1","57758","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Non-durable goods","Dollars","81","millions","6","v123263909","1.1.3","27412","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Food manufacturing","Dollars","81","millions","6","v123263910","1.1.4","7029","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Beverage and tobacco product manufacturing","Dollars","81","millions","6","v123263911","1.1.5","1460","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Textile mills","Dollars","81","millions","6","v123263912","1.1.6","314","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Textile product mills","Dollars","81","millions","6","v123263913","1.1.7","260","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Apparel manufacturing","Dollars","81","millions","6","v123263914","1.1.8","454","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Leather and allied product manufacturing","Dollars","81","millions","6","v123263915","1.1.9","42","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Paper manufacturing","Dollars","81","millions","6","v123263916","1.1.10","3025","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Printing and related support activities","Dollars","81","millions","6","v123263917","1.1.11","1037","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Petroleum and coal products manufacturing","Dollars","81","millions","6","v123263918","1.1.12","5969","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Chemical manufacturing","Dollars","81","millions","6","v123263919","1.1.13","5208","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Plastics and rubber products manufacturing","Dollars","81","millions","6","v123263920","1.1.14","2614","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Durable goods","Dollars","81","millions","6","v123263921","1.1.2","30346","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Wood product manufacturing","Dollars","81","millions","6","v123263922","1.1.15","3017","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Non-metallic mineral product manufacturing","Dollars","81","millions","6","v123263923","1.1.16","1267","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Primary metal manufacturing","Dollars","81","millions","6","v123263924","1.1.17","4375","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Fabricated metal product manufacturing","Dollars","81","millions","6","v123263925","1.1.18","3177","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Machinery manufacturing","Dollars","81","millions","6","v123263926","1.1.19","2834","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Computer and electronic product manufacturing","Dollars","81","millions","6","v123263927","1.1.20","1653","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Electrical equipment, appliance and component manufacturing","Dollars","81","millions","6","v123263928","1.1.21","998","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Transportation equipment manufacturing","Dollars","81","millions","6","v123263929","1.1.22","10801","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle manufacturing","Dollars","81","millions","6","v123263930","1.1.23","5645","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle body and trailer manufacturing","Dollars","81","millions","6","v123263931","1.1.24","311","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle parts manufacturing","Dollars","81","millions","6","v123263932","1.1.25","2752","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Aerospace product and parts manufacturing","Dollars","81","millions","6","v123263933","1.1.26","1258","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Railroad rolling stock manufacturing","Dollars","81","millions","6","v123263934","1.1.27","445","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Ship and boat building","Dollars","81","millions","6","v123263935","1.1.28","158","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Other transportation equipment manufacturing","Dollars","81","millions","6","v123263936","1.1.29","233","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Furniture and related product manufacturing","Dollars","81","millions","6","v123263937","1.1.30","1257","","","","0"
"2005-03","Canada","2016A000011124","Sales of goods manufactured (shipments)","Miscellaneous manufacturing","Dollars","81","millions","6","v123263938","1.1.31","966","","","","0"
"2005-03","Canada","2016A000011124","New orders","Total, durable and non-durable goods","Dollars","81","millions","6","v123263939","1.2.1","58924","","","","0"
"2005-03","Canada","2016A000011124","New orders","Non-durable goods","Dollars","81","millions","6","v123263940","1.2.3","27303","","","","0"
"2005-03","Canada","2016A000011124","New orders","Durable goods","Dollars","81","millions","6","v123263941","1.2.2","31621","","","","0"
"2005-03","Canada","2016A000011124","Unfilled orders","Total, durable and non-durable goods","Dollars","81","millions","6","v123263942","1.3.1","44051","","","","0"
"2005-03","Canada","2016A000011124","Unfilled orders","Non-durable goods","Dollars","81","millions","6","v123263943","1.3.3","2608","","","","0"
"2005-03","Canada","2016A000011124","Unfilled orders","Durable goods","Dollars","81","millions","6","v123263944","1.3.2","41444","","","","0"
"2005-03","Canada","2016A000011124","Inventories","Total, durable and non-durable goods","Dollars","81","millions","6","v123263945","1.4.1","83206","","","","0"
"2005-03","Canada","2016A000011124","Inventories","Non-durable goods","Dollars","81","millions","6","v123263946","1.4.3","30751","","","","0"
"2005-03","Canada","2016A000011124","Inventories","Durable goods","Dollars","81","millions","6","v123263947","1.4.2","52454","","","","0"
"2005-03","Canada","2016A000011124","Inventory of raw materials","Total, durable and non-durable goods","Dollars","81","millions","6","v123263948","1.6.1","39525","","","","0"
"2005-03","Canada","2016A000011124","Inventory of raw materials","Non-durable goods","Dollars","81","millions","6","v123263949","1.6.3","12523","","","","0"
"2005-03","Canada","2016A000011124","Inventory of raw materials","Durable goods","Dollars","81","millions","6","v123263950","1.6.2","27003","","","","0"
"2005-03","Canada","2016A000011124","Inventory of goods or work in process","Total, durable and non-durable goods","Dollars","81","millions","6","v123263951","1.7.1","16594","","","","0"
"2005-03","Canada","2016A000011124","Inventory of goods or work in process","Non-durable goods","Dollars","81","millions","6","v123263952","1.7.3","4066","","","","0"
"2005-03","Canada","2016A000011124","Inventory of goods or work in process","Durable goods","Dollars","81","millions","6","v123263953","1.7.2","12529","","","","0"
"2005-03","Canada","2016A000011124","Inventory of finished goods","Total, durable and non-durable goods","Dollars","81","millions","6","v123263954","1.8.1","27086","","","","0"
"2005-03","Canada","2016A000011124","Inventory of finished goods","Non-durable goods","Dollars","81","millions","6","v123263955","1.8.3","14163","","","","0"
"2005-03","Canada","2016A000011124","Inventory of finished goods","Durable goods","Dollars","81","millions","6","v123263956","1.8.2","12923","","","","0"
"2005-03","Canada","2016A000011124","Inventory to sales ratio","Total, durable and non-durable goods","Dollars","81","units","0","v123263957","1.9.1","1.44","","","","2"
"2005-03","Canada","2016A000011124","Inventory to sales ratio","Non-durable goods","Dollars","81","units","0","v123263958","1.9.3","1.12","","","","2"
"2005-03","Canada","2016A000011124","Inventory to sales ratio","Durable goods","Dollars","81","units","0","v123263959","1.9.2","1.73","","","","2"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Total, durable and non-durable goods","Dollars","81","millions","6","v123263908","1.1.1","57596","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Non-durable goods","Dollars","81","millions","6","v123263909","1.1.3","27115","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Food manufacturing","Dollars","81","millions","6","v123263910","1.1.4","7027","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Beverage and tobacco product manufacturing","Dollars","81","millions","6","v123263911","1.1.5","1424","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Textile mills","Dollars","81","millions","6","v123263912","1.1.6","292","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Textile product mills","Dollars","81","millions","6","v123263913","1.1.7","245","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Apparel manufacturing","Dollars","81","millions","6","v123263914","1.1.8","459","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Leather and allied product manufacturing","Dollars","81","millions","6","v123263915","1.1.9","52","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Paper manufacturing","Dollars","81","millions","6","v123263916","1.1.10","3009","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Printing and related support activities","Dollars","81","millions","6","v123263917","1.1.11","1056","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Petroleum and coal products manufacturing","Dollars","81","millions","6","v123263918","1.1.12","5848","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Chemical manufacturing","Dollars","81","millions","6","v123263919","1.1.13","5111","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Plastics and rubber products manufacturing","Dollars","81","millions","6","v123263920","1.1.14","2591","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Durable goods","Dollars","81","millions","6","v123263921","1.1.2","30481","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Wood product manufacturing","Dollars","81","millions","6","v123263922","1.1.15","3057","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Non-metallic mineral product manufacturing","Dollars","81","millions","6","v123263923","1.1.16","1286","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Primary metal manufacturing","Dollars","81","millions","6","v123263924","1.1.17","4481","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Fabricated metal product manufacturing","Dollars","81","millions","6","v123263925","1.1.18","3203","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Machinery manufacturing","Dollars","81","millions","6","v123263926","1.1.19","2801","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Computer and electronic product manufacturing","Dollars","81","millions","6","v123263927","1.1.20","1862","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Electrical equipment, appliance and component manufacturing","Dollars","81","millions","6","v123263928","1.1.21","985","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Transportation equipment manufacturing","Dollars","81","millions","6","v123263929","1.1.22","10603","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle manufacturing","Dollars","81","millions","6","v123263930","1.1.23","5471","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle body and trailer manufacturing","Dollars","81","millions","6","v123263931","1.1.24","345","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Motor vehicle parts manufacturing","Dollars","81","millions","6","v123263932","1.1.25","2752","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Aerospace product and parts manufacturing","Dollars","81","millions","6","v123263933","1.1.26","1350","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Railroad rolling stock manufacturing","Dollars","81","millions","6","v123263934","1.1.27","374","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Ship and boat building","Dollars","81","millions","6","v123263935","1.1.28","165","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Other transportation equipment manufacturing","Dollars","81","millions","6","v123263936","1.1.29","148","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Furniture and related product manufacturing","Dollars","81","millions","6","v123263937","1.1.30","1280","","","","0"
"2005-04","Canada","2016A000011124","Sales of goods manufactured (shipments)","Miscellaneous manufacturing","Dollars","81","millions","6","v123263938","1.1.31","923","","","","0"
"2005-04","Canada","2016A000011124","New orders","Total, durable and non-durable goods","Dollars","81","millions","6","v123263939","1.2.1","58424","","","","0"
"2005-04","Canada","2016A000011124","New orders","Non-durable goods","Dollars","81","millions","6","v123263940","1.2.3","26985","","","","0"
"2005-04","Canada","2016A000011124","New orders","Durable goods","Dollars","81","millions","6","v123263941","1.2.2","31439","","","","0"
